# Helcity vs SRT from all performed simulations 
#  Helcity, T1 [s], T2 [s], hetNOE
4.967639855892274081e-01 7.907313291487835238e-01 2.066901038674739954e-01 3.960528034894686966e-01
8.103955410275253124e-01 7.601573282859461766e-01 1.166173874118019010e-01 7.165955661786038711e-01
9.322262086527901559e-01 7.333958292512324784e-01 1.107609968910528014e-01 7.752838247110043213e-01
9.773088684306220353e-01 7.549399361366100347e-01 1.052446569318033764e-01 7.832447177779005010e-01
9.923818838914325591e-01 7.415554684522235318e-01 1.021060488720405418e-01 7.893380953642381570e-01
9.974285808381398999e-01 7.296353663799015621e-01 1.035945053450728487e-01 8.000370683510175107e-01
1.000000000000000000e+00 7.215612796682938646e-01 1.021718671794216021e-01 8.080863617940390320e-01
1.000000000000000000e+00 7.330858083966109717e-01 1.001939546425653638e-01 8.037730856259718282e-01
1.000000000000000000e+00 7.309595882888205720e-01 1.009934894573707165e-01 8.060596577304939281e-01
1.000000000000000000e+00 7.177983870936593958e-01 1.012081928343279563e-01 8.141330124657799594e-01
1.000000000000000000e+00 7.207903610725097110e-01 9.989153290553867692e-02 8.128967247847480593e-01
1.000000000000000000e+00 7.301312932796306665e-01 9.869244548633562819e-02 8.080693979649156145e-01
1.000000000000000000e+00 7.243748339612325893e-01 1.008968039698966701e-01 8.115441030251870913e-01
1.000000000000000000e+00 7.109669299837421130e-01 9.983354878723355030e-02 8.133731547381528593e-01
9.999828585141760096e-01 7.202635268224072407e-01 9.914009778714209797e-02 8.064525254847499935e-01
9.997274752181315449e-01 7.281987565670628992e-01 9.996738057510055897e-02 8.005606670283144100e-01
9.993628667056532189e-01 7.200391912254232585e-01 1.014262452405672588e-01 8.054906372594516917e-01
9.922587835485238150e-01 7.175395670571316220e-01 1.014905820344389753e-01 7.995341288283609460e-01
9.347995109551576753e-01 7.314630155204822071e-01 1.010565382029830483e-01 7.921208282124870825e-01
6.092542854987366141e-01 7.524717941470350224e-01 1.073259435135672929e-01 7.850531312120516692e-01
2.227929988385480009e-01 7.659370384438531909e-01 1.157613089920723481e-01 7.610558478531131987e-01
7.426433294618266234e-02 7.157978319983842042e-01 1.679890608805899854e-01 5.944816937445078775e-01
1.729839131067107960e-01 9.379497429877262649e-01 3.125811059387896274e-01 2.829673753270719461e-01
5.151638346012675784e-01 7.398646965973000311e-01 2.005473059336343178e-01 4.358702549809364557e-01
8.108080394582796169e-01 7.274218967559986648e-01 1.194865698968448492e-01 7.179615279512754356e-01
9.326722548745401964e-01 7.496818180975949319e-01 1.095096731236803178e-01 7.578725009587584660e-01
9.767890325574031252e-01 7.326940600090504629e-01 8.967836380895970183e-02 7.835993169292683191e-01
9.922279825988273849e-01 7.049420638601854305e-01 1.016851393645703677e-01 8.181524858488656848e-01
9.973951671750876935e-01 7.168870015953675567e-01 1.007633541270975958e-01 8.155339630933873263e-01
9.991190525978259629e-01 7.202991801174988273e-01 9.771916482411281690e-02 8.001493242236411563e-01
9.996944263540644693e-01 7.004488642799204801e-01 9.000700759064710066e-02 8.253962219007482393e-01
9.998899440161056473e-01 7.042155240953117401e-01 9.904240463467178790e-02 8.276954878835725005e-01
9.999573524160964011e-01 7.147780807274772830e-01 1.002353207438109184e-01 8.177228428048272102e-01
9.999850388567065318e-01 7.118034873294870613e-01 8.505508035918551979e-02 8.130357744048967161e-01
1.000000000000000000e+00 6.885532214603495849e-01 9.787777321204924053e-02 8.353191163903556093e-01
1.000000000000000000e+00 7.044033415480496219e-01 9.934671775588613252e-02 8.293447010046371970e-01
9.999977641540228612e-01 7.119779394931156080e-01 9.966266644005306041e-02 8.138105963254814723e-01
9.999582642084284823e-01 7.020260680866007297e-01 8.481181924162725649e-02 8.204080931586311687e-01
9.996164282012718338e-01 6.926446044590583995e-01 9.955359940534785901e-02 8.297335540471838522e-01
9.991380399712950222e-01 7.106926858769135880e-01 1.016592017282859362e-01 8.173873056621624444e-01
9.832277876016984886e-01 7.211939713953584574e-01 8.996922244612516606e-02 8.000496313064111575e-01
9.078156931250424000e-01 6.931594744113684925e-01 9.219470486345449078e-02 8.244158847635381093e-01
5.949778660755985493e-01 7.465589415671628482e-01 1.082523694851791063e-01 7.937853096682192522e-01
3.418179333016291288e-01 7.847554662376095003e-01 1.193298465763710792e-01 7.451359334313933935e-01
0.000000000000000000e+00 7.707321935234198174e-01 1.542213430079680814e-01 4.609682781072629298e-01
0.000000000000000000e+00 8.926575695140115396e-01 1.443034620916491262e-01 5.151772677113768406e-01
6.111090740808642306e-03 7.515682100349746486e-01 1.075291759651631901e-01 5.891463694371622539e-01
2.909549560760723574e-01 7.718477877925079556e-01 1.245604554893221805e-01 6.625555652136952967e-01
7.002540855728011104e-01 7.654682659624467700e-01 1.020219442013194644e-01 7.202296725382899556e-01
8.751225561758415594e-01 7.769674461843014690e-01 8.820487386887466974e-02 7.457180677559038795e-01
9.360853707991069195e-01 7.501141327117297752e-01 6.836701744429971028e-02 7.431082226465186569e-01
9.676051605662457922e-01 7.554798051443448736e-01 7.610736578508825456e-02 7.455231217776517871e-01
9.876506142479906103e-01 7.592651268776819951e-01 8.627117496845546074e-02 7.588791360874459491e-01
9.945668758048711311e-01 7.594852269962407698e-01 6.834348150454423731e-02 7.671481230921408656e-01
9.960145214053032214e-01 7.430269745266726567e-01 5.853975137963296493e-02 7.624554191824386429e-01
9.957504057609943837e-01 7.576505402726595451e-01 7.029506789529205157e-02 7.566582174213417611e-01
9.952457019351091949e-01 7.554922994449319029e-01 7.558519676626616890e-02 7.610456227540138840e-01
9.942819144227682537e-01 7.419912154750351041e-01 6.143631758518742353e-02 7.580170658623257562e-01
9.915228822667757624e-01 7.555057255314492348e-01 6.163477941113354452e-02 7.487434357018224462e-01
9.445744694216741122e-01 7.594072659704538264e-01 7.588777412134570244e-02 7.533468271102053970e-01
8.415797340686328454e-01 7.634581904050401491e-01 7.037395111209794607e-02 7.412900120770428147e-01
5.337579561405061401e-01 7.655624804529379546e-01 6.746330030512281972e-02 7.188175135802832294e-01
2.843005866648911084e-01 7.823118860227743498e-01 8.398642374069174854e-02 6.865484296340449433e-01
0.000000000000000000e+00 7.153337243302270165e-01 1.906357492305563173e-01 4.859007900910272681e-01
0.000000000000000000e+00 7.600506679175825786e-01 1.365359391469938843e-01 5.422161590408847154e-01
0.000000000000000000e+00 7.001990148243191214e-01 1.770473047496075314e-01 5.609189348842094081e-01
1.082018615493503949e-01 7.312886835569006871e-01 1.669074350959487141e-01 5.542609034471538410e-01
2.621009781819245710e-01 7.510126265949862434e-01 1.559733579722101249e-01 6.094421448729474555e-01
4.858578866465506074e-01 7.776456195149457074e-01 1.323044881101771153e-01 6.339101981456365387e-01
7.388784835737789436e-01 6.914370337758374285e-01 1.180671625836935551e-01 6.873551221630127550e-01
8.744885116500914490e-01 7.004416321750442931e-01 1.235319461173807198e-01 7.158147300817540026e-01
9.562539546907499188e-01 6.553961933837624265e-01 1.152690266709194278e-01 7.683797289193461388e-01
9.845179878969064768e-01 6.689003659571995941e-01 9.214688883425399546e-02 7.632371573626819394e-01
9.942693311989625471e-01 6.718337069736357581e-01 1.073369350206755390e-01 7.642380953885189454e-01
9.977353338033538854e-01 6.600602788015245137e-01 1.124236268417489609e-01 7.746520626604718185e-01
9.987595573307421759e-01 6.439648690480527238e-01 1.090497110403082920e-01 7.734758626817643812e-01
9.987187442250525793e-01 6.587346939901529419e-01 8.637272991616568030e-02 7.596191621647725434e-01
9.972351447564730131e-01 6.772659536186896867e-01 1.109031473534001361e-01 7.670696230891571599e-01
9.755451266963405255e-01 6.502366937835245553e-01 1.125323365038753270e-01 7.737176160173457884e-01
8.501721811527614969e-01 6.600088857821608812e-01 1.038680294015856542e-01 7.542009700027070274e-01
6.265584720473260649e-01 6.958850649321753901e-01 1.122998636103339776e-01 7.401898343240406186e-01
5.079085872591588835e-01 7.297285430982785037e-01 1.286654941649567618e-01 7.257839583997225397e-01
9.322446702955434761e-01 7.709525680748925414e-01 1.049716097225025235e-01 7.273127016156033520e-01
9.754804521021966934e-01 7.660715232509719419e-01 8.827782575536094467e-02 7.393826380096353290e-01
9.908901538229439865e-01 7.970720602720805514e-01 6.345904800911225663e-02 7.354038608555764078e-01
9.967533853076456785e-01 7.565490998225410380e-01 9.715758176166913729e-02 7.580418520721761144e-01
9.976322438321639785e-01 7.441664204390250337e-01 9.875195053097308995e-02 7.546114135917647570e-01
9.942452089402958881e-01 7.665577777440072405e-01 7.463802204429255405e-02 7.472281843693384662e-01
9.900950962688988000e-01 7.863244947800377416e-01 6.707441945344756740e-02 7.571932461154117222e-01
9.839928522191213611e-01 7.542988333001585666e-01 1.003510179287965265e-01 7.716412057699794103e-01
9.703732539320298889e-01 7.505218971396208083e-01 9.937151507731865896e-02 7.580365557707535729e-01
8.372960385163858987e-01 7.954638699236011856e-01 6.893325173425021712e-02 7.508678772895511777e-01
7.134727871473254268e-01 7.670658004212222991e-01 9.951269485355260236e-02 7.622913336436442089e-01
7.442381298917722932e-01 7.039107095724511654e-01 1.184903194370063029e-01 7.267143665477133752e-01
7.826698168846787373e-01 7.138155853092148506e-01 1.088455307125955202e-01 6.984279699189904766e-01
8.006581397342236173e-01 7.091646800755676550e-01 1.084188822870365276e-01 7.151736869846673228e-01
8.017587081136472449e-01 6.904052190590027616e-01 1.141976328701945487e-01 7.039393899269830168e-01
7.773823133842912014e-01 6.729525409481030840e-01 1.149121828660362166e-01 6.857573025323825400e-01
7.505124665113346305e-01 6.616835580837207020e-01 1.262295438828270333e-01 6.625774998893764201e-01
6.446061740526052297e-01 6.961316242508200913e-01 1.237797254613346026e-01 6.519368597974906088e-01
3.854103784342448047e-01 6.612547155056972548e-01 1.193493281693576158e-01 6.323702304586416023e-01
2.209300951341026664e-01 7.376241033808480507e-01 1.550615235241822598e-01 4.839015193309426088e-01
0.000000000000000000e+00 7.479963700729540532e-01 1.111506701553110071e-01 5.748652111574974466e-01
0.000000000000000000e+00 8.388248416202778168e-01 1.653441577889813163e-01 4.937526563268039848e-01
0.000000000000000000e+00 7.710572766431469383e-01 1.553719398345163316e-01 5.346050778754130040e-01
0.000000000000000000e+00 7.926083543463071646e-01 1.453207998452841765e-01 5.639539317364918869e-01
3.250046264286581832e-01 8.009464371335675015e-01 1.383162403634367876e-01 6.305877081002182472e-01
7.638822188843817917e-01 8.618638933044369121e-01 9.099863808167130141e-02 7.131661976032541705e-01
9.181980555501944030e-01 9.135232548089566862e-01 9.251138525165772397e-02 7.442865754955134694e-01
9.723807360094000041e-01 9.094970259702644944e-01 8.688062073078996195e-02 7.579119144712542777e-01
9.906527990002006456e-01 8.900977689677457283e-01 8.714348126675476591e-02 7.606427624556260092e-01
9.966674202294208973e-01 8.957336745224858676e-01 8.629620931792930660e-02 7.623190132407051678e-01
9.986847824915715544e-01 8.904792418455770298e-01 8.800527474625487179e-02 7.869956726416771353e-01
9.994753098502319189e-01 8.878644324473076166e-01 8.518581566565305851e-02 7.796556383367793108e-01
9.998092088045850145e-01 8.774205748090611046e-01 8.465409539709239928e-02 7.799395253384795446e-01
9.999000726975456610e-01 8.847452799648071187e-01 8.458619388127000538e-02 8.013461501005144649e-01
9.999371725813626099e-01 8.756885810972583339e-01 8.482968852696237683e-02 7.865119335915303767e-01
9.999711102877079094e-01 8.774899431861893362e-01 8.395835422139805160e-02 7.848300685090171536e-01
9.999812875365735598e-01 8.830907845105351317e-01 8.390197759920524356e-02 7.821869649268140545e-01
9.999631088744558305e-01 8.715030596421160514e-01 8.538045239213315485e-02 8.087122743994744622e-01
9.992974284491493719e-01 8.777230019942851014e-01 8.457652622382071106e-02 7.782271544844917566e-01
9.937122836902841927e-01 8.866227887376112449e-01 8.393562127405414242e-02 7.640926073968865584e-01
9.742428921915177176e-01 8.870985012941871029e-01 8.498952857517462489e-02 7.607055087895094880e-01
8.992217789283558638e-01 8.948465139220613818e-01 8.955572352601481878e-02 7.538986106260776587e-01
5.718018457562332735e-01 9.286721186697801667e-01 9.111947220864317909e-02 7.372801529475863092e-01
2.032480791176831392e-01 9.185048977310880103e-01 9.983429122481769780e-02 6.688839600726148582e-01
6.774935970589437972e-02 8.126856107068296531e-01 1.375999341639126128e-01 5.452278647943586964e-01
2.258311990196479324e-02 8.393249809475247236e-01 2.131113011644981126e-01 3.086389038141069685e-01
7.527706633988264125e-03 7.084774218581894045e-01 1.914457238449518983e-01 4.882118217452905418e-01
2.509235544662754853e-03 8.003802172581889751e-01 1.874477678475104103e-01 4.602878730354703629e-01
8.432237677176535962e-04 7.429708119506893693e-01 1.690383618237660535e-01 5.000886856035013928e-01
2.460888828194542077e-03 7.181556075115990145e-01 1.092016019851610176e-01 5.356983111224937755e-01
2.698828502277383912e-02 7.368109984765095488e-01 1.795836298036730116e-01 4.892200284140520994e-01
6.314744904688923688e-02 8.308920328245700260e-01 1.757115925137777701e-01 4.554714035900774283e-01
1.162411833695089630e-01 7.913630730174018302e-01 1.752789194770171810e-01 4.904676517315363915e-01
1.680145867728848608e-01 7.750151785573961005e-01 1.450914310407759589e-01 5.308662943735988904e-01
1.759741177942996948e-01 7.460631587058969005e-01 1.241868481941181684e-01 5.539199445778231201e-01
1.658106682683303246e-01 7.581326012796075764e-01 1.035325321245969404e-01 5.539946158255341091e-01
1.069556619375898743e-01 8.218339696807726025e-01 1.482974355059416827e-01 5.436058735209505777e-01
3.601518968568918205e-02 8.532436123874729272e-01 1.327660047547165600e-01 5.870189440219009125e-01
1.210270074134960072e-02 8.104345564596610041e-01 1.142692637174570758e-01 6.654826531710815729e-01
1.734012586676140499e-01 8.664016787078796522e-01 1.054409937532845426e-01 6.593362540441355391e-01
5.565351055093527011e-01 7.887184993633498120e-01 1.164629779018953593e-01 6.731384982517272242e-01
8.473271465015258519e-01 8.198469039738599529e-01 9.760385326937354167e-02 7.602586203149821475e-01
9.476569746611213096e-01 8.046723926646165426e-01 9.781761974507521828e-02 7.697442062293561316e-01
9.808799986505919444e-01 8.170858115155034129e-01 9.503219008562638348e-02 7.468841138463717666e-01
9.806601774548281414e-01 8.062094012063760751e-01 8.327139806608188644e-02 7.522328356546021944e-01
9.447993493268914689e-01 7.997230715523722111e-01 9.590991897756843965e-02 7.585290501525042695e-01
8.898511747273509798e-01 8.105274256241693509e-01 8.214274042140828902e-02 7.494492314598333316e-01
7.775521985509622480e-01 8.387901196714571128e-01 6.723981719158711456e-02 7.365381667518560160e-01
4.678013714110075827e-01 8.684219478921610946e-01 1.010985933934933079e-01 7.195492242072416555e-01
2.431478664223220842e-01 8.294089935534463276e-01 1.137220732356006014e-01 6.773108999549386500e-01
9.128525127138464867e-01 6.854134775313163175e-01 1.237031857984520616e-01 7.312829881137528076e-01
9.504220171117948590e-01 7.214382706579430815e-01 1.146530151550764903e-01 7.449483672865604422e-01
9.651385112666908128e-01 7.081429466674775686e-01 1.116372917157642114e-01 7.461839351580723534e-01
9.636373640071406177e-01 6.780484204826590089e-01 1.144055265161026264e-01 7.498764918073930197e-01
9.034071806866269538e-01 6.888124972701731297e-01 1.144903146787346199e-01 7.631663393498943071e-01
8.007540615010936280e-01 7.169268640783770241e-01 1.105241687920679172e-01 7.538969399892853085e-01
5.733236658148802567e-01 7.554113913285722681e-01 9.845074775699449998e-02 6.911314185448688141e-01
2.629909823279810155e-01 7.314850353979754916e-01 1.453872782981181222e-01 6.816297103539394886e-01
8.766366077599367646e-02 7.167332496103728801e-01 1.446308404868273667e-01 6.280325169523172102e-01
2.923455354755359614e-02 7.539575505359341623e-01 1.424399856318360746e-01 5.704278232007997662e-01
3.297237845860731542e-01 6.992210360758168708e-01 1.613184511042670688e-01 6.217139743444686228e-01
7.614502008322266979e-01 7.124128376275143948e-01 1.192677767343958695e-01 7.359464397646677813e-01
9.170067451995924657e-01 7.011140498885972683e-01 9.013371966451928785e-02 8.060138781474071035e-01
9.703244773257676536e-01 7.020636442172679681e-01 8.833965916235909932e-02 7.713168950561557491e-01
9.885748308863501199e-01 7.003906259640880760e-01 1.106939570777599746e-01 7.634302292229394604e-01
9.758661224915204935e-01 6.953811407702759073e-01 1.090145339940802732e-01 7.986909191991723445e-01
9.460433049818485207e-01 6.966119033301688690e-01 9.480016361787345358e-02 7.875682312465710488e-01
6.218523022010588042e-01 7.308085869270696255e-01 9.819830231964456202e-02 7.457515920766966122e-01
2.072841007336862773e-01 7.087821399299532033e-01 1.181150108687937655e-01 7.853934444748360555e-01
6.909470024456208781e-02 7.680696855092521425e-01 9.520793647158005968e-02 6.725940141410402529e-01
2.303156674818736260e-02 7.520924723720955329e-01 1.335386912973886009e-01 6.515857360578383162e-01
1.151578337409368130e-02 7.144457853839343286e-01 1.413867012241125654e-01 6.092836103843245477e-01
2.443325188916036991e-03 7.512202356827776262e-01 1.404920244227384485e-01 5.352432699257487769e-01
2.443325188916036991e-03 8.159387394909979330e-01 1.362392982677715636e-01 5.651409135500520264e-01
5.293093467466220003e-02 8.121156627465941913e-01 1.520537374259582353e-01 5.986380507368197490e-01
3.772624461622164915e-01 7.715333418959420264e-01 1.298272780129340609e-01 6.472461368812660876e-01
7.574009321203497569e-01 7.712666515926092092e-01 9.924817901604011949e-02 7.174716499901560018e-01
9.057970218288572406e-01 7.631267900434876017e-01 8.797579838674889074e-02 7.436287785325252919e-01
9.626445826799233663e-01 7.516048151203629235e-01 7.641520394988320086e-02 7.572079899273440606e-01
